counter	timestamp	deadtime	ch1_height	ch2_height
14481	1720099937.1632352	0.002324978294940748	767	0
14482	1720099937.2692313	0.0024245150407646893	2324	0
14483	1720099937.3746078	0.0023193718462199897	456	0
14484	1720099937.4800403	0.002306606845647297	2227	0
14485	1720099937.5852394	0.004882680048826801	901	0
14486	1720099937.691354	0.002648099943255001	1887	4101
14487	1720099937.7967296	0.002486988006336275	1894	0
14488	1720099937.9018192	0.0029864284175557545	754	0
14489	1720099938.009571	0.003692117219194588	2063	0
14490	1720099938.1165469	0.00237462896422434	1999	0
14491	1720099938.221638	0.002703524107179308	1293	0
14492	1720099938.3275368	0.0026701367938546327	2122	0
14493	1720099938.4341524	0.004113177127876936	840	0
14494	1720099938.5395982	0.002272130048296922	2953	0
14495	1720099938.6448703	0.0022693352116121114	676	0
14496	1720099938.7499347	0.003133410270421015	2281	0
14497	1720099938.855239	0.0023203223072704943	1196	4096
14498	1720099938.961944	0.0026957669535153292	866	0
14499	1720099939.074857	0.005789519097415867	1722	0
14500	1720099939.1819298	0.004867378973279583	1422	0
14501	1720099939.2872431	0.004319972453662802	651	0
14502	1720099939.3926084	0.004231736211215685	996	0
14503	1720099939.4979777	0.0025362762297199896	1304	0
14504	1720099939.6053057	0.005245390347418506	506	0
14505	1720099939.7120547	0.018030155363182938	1404	0
14506	1720099939.8191903	0.0040745748784964024	910	0
14507	1720099939.9244862	0.004292195267718888	2036	0
14508	1720099940.0300076	0.004605526179671989	802	0
14509	1720099940.1367583	0.003997801097663443	1961	0
14510	1720099940.2423003	0.002727938981026574	2263	0
14511	1720099940.3506172	0.0026676879597469657	1995	0
14512	1720099940.4558983	0.0023493483220396964	2406	0
14513	1720099940.561055	0.002672239309342865	1102	0
14514	1720099940.6663978	0.002221266189656734	1969	0
14515	1720099940.7718577	0.002240347966053416	1401	2708
14516	1720099940.8770804	0.0026612731530764318	891	2082
14517	1720099940.9838326	0.0025395506536495154	1446	0
14518	1720099941.089529	0.002569203840046196	2590	0
14519	1720099941.194975	0.002270809914663687	471	0
14520	1720099941.3002298	0.002766658817989169	638	0
14521	1720099941.4055216	0.002279055120964362	726	0
14522	1720099941.5110106	0.0022646729107149315	831	0
14523	1720099941.6169007	0.002725372066174104	549	0
14524	1720099941.7224607	0.0022348767315210267	970	4076
14525	1720099941.827656	0.00231839258114374	1851	0
14526	1720099941.9331625	0.0022621162198930636	1736	0
14527	1720099942.038572	0.004955866396879857	856	0
14528	1720099942.147694	0.007415171139447926	1888	0
14529	1720099942.2549217	0.005078065787479157	2097	0
14530	1720099942.3603666	0.004779429228030572	2003	0
14531	1720099942.4660165	0.002828608058028295	1285	0
14532	1720099942.571191	0.0022908208396652226	509	0
14533	1720099942.6762526	0.002669963477984711	1714	0
14534	1720099942.781338	0.0023059673714695547	2955	0
14535	1720099942.8869584	0.002559085769993704	2199	0
14536	1720099942.9921062	0.0023700014514841427	1945	0
14537	1720099943.0971122	0.0023862988754197595	2261	0
14538	1720099943.2048364	0.003728399263602469	2139	0
14539	1720099943.3135035	0.005518787969042227	2452	0
14540	1720099943.423249	0.004401846861835509	688	0
14541	1720099943.5320473	0.0034482909901333253	639	0
14542	1720099943.6381712	0.0025299831109571883	1032	4094
14543	1720099943.745686	0.002231464537237287	2023	0
14544	1720099943.8511665	0.0041286421730645576	2666	0
14545	1720099943.9567842	0.0040815312966311565	1823	0
14546	1720099944.062447	0.004681506470897311	2631	0
14547	1720099944.1757436	0.005440117715066478	1518	1289
14548	1720099944.2848182	0.0026288613456525124	990	0
14549	1720099944.3899574	0.0026646105699998867	1599	0
14550	1720099944.4972935	0.00943889424423773	2339	0
14551	1720099944.6037598	0.0023979030191471316	962	0
14552	1720099944.7088819	0.002234421432298165	2278	0
14553	1720099944.8139744	0.002542359427481522	1960	0
14554	1720099944.919578	0.0025893869000049668	2464	0
14555	1720099945.0247085	0.002325201555276279	627	0
14556	1720099945.129735	0.0024037970459853866	1698	0
14557	1720099945.235133	0.0022262846386359933	1472	0
14558	1720099945.340306	0.002429643463420494	2449	0
14559	1720099945.445422	0.0026961328973564747	552	0
14560	1720099945.551149	0.0025057625773042417	1652	0
14561	1720099945.656361	0.0028271881258098716	419	0
14562	1720099945.762226	0.004075628550992591	2013	0
14563	1720099945.867566	0.0024167896599490797	1952	0
14564	1720099945.9727182	0.002263192507426809	1350	0
14565	1720099946.0778148	0.002752665936552637	1564	0
14566	1720099946.1910598	0.008083527692520277	1615	0
14567	1720099946.30528	0.0022361312619549037	1547	0
14568	1720099946.410499	0.0022888792196961456	2007	0
14569	1720099946.5156395	0.002405666580507072	2096	0
14570	1720099946.620748	0.0023681900359084755	478	0
14571	1720099946.7260695	0.002291054473668721	1063	0
14572	1720099946.8318117	0.002767467384224985	2239	0
14573	1720099946.9383225	0.0034782102986339915	2917	0
14574	1720099947.0437903	0.0024576029545547123	1345	0
