counter	timestamp	deadtime	ch1_height	ch2_height
1	1720438243.311679	0.002948580434735022	0	-158
2	1720438243.3277926	0.03149030730095611	0	-441
3	1720438243.3446352	0.022470786548955745	0	-364
4	1720438243.362997	0.02392134031955495	0	-417
5	1720438243.3801591	0.03608977090004535	0	-272
6	1720438243.397526	0.020370577073334076	0	-2908
7	1720438243.4149709	0.020743431474299447	0	-364
8	1720438243.4316638	0.027255038418384014	0	-1647
9	1720438243.4474423	0.017535813114403217	0	-363
10	1720438243.4627035	0.016875459422261842	0	-924
11	1720438243.4781973	0.017283798745233114	0	-2749
12	1720438243.4934258	0.018642185765002112	0	-257
13	1720438243.509296	0.016089462831685254	0	-558
14	1720438243.525408	0.01945984196249558	0	-1495
15	1720438243.5422356	0.016473060865119713	0	-788
16	1720438243.5586293	0.017808895732256472	0	-2902
17	1720438243.5739677	0.020067409098675115	0	-3260
18	1720438243.5894966	0.013413484569856748	0	-379
19	1720438243.6044264	0.014633134395046756	0	-1864
20	1720438243.6188655	0.01902897930989112	0	-465
21	1720438243.633643	0.013318841049933488	0	-222
22	1720438243.648246	0.012662364185932522	0	-768
23	1720438243.662389	0.012332349219738506	0	-367
24	1720438243.6765633	0.024389028260038876	0	-2855
25	1720438243.690914	0.01597063949591098	0	-361
26	1720438243.7052054	0.011975345861387465	0	-337
27	1720438243.719388	0.01256699316207725	0	-265
28	1720438243.7336848	0.02096422194299319	0	-803
29	1720438243.7480187	0.016411524834547764	0	-439
30	1720438243.7622268	0.014477888010761728	0	-2490
31	1720438243.777669	0.021252488133517072	0	-1940
32	1720438243.7945442	0.017598255748102844	0	-337
33	1720438243.8113506	0.019191275405424545	0	-962
34	1720438243.8279107	0.03002506836827712	0	-2196
35	1720438243.8436418	0.013835060142365239	0	-210
36	1720438243.8602571	0.017816100158460507	0	-1219
37	1720438243.8762252	0.017094144918866374	0	-1595
38	1720438243.8925653	0.022961846225211642	0	-3186
39	1720438243.908003	0.017240842747331404	0	-3273
40	1720438243.9232621	0.015512491390645545	0	-3404
41	1720438243.9382856	0.016382783011387066	0	-2712
42	1720438243.952973	0.014320818890462009	0	-731
43	1720438243.9675543	0.011771456676776785	0	-985
44	1720438243.981961	0.015222984562607204	0	-1513
45	1720438243.9964962	0.014218165101464503	0	-790
46	1720438244.0113878	0.01399071554346086	0	-3074
47	1720438244.0265803	0.014148353802958293	0	-1128
48	1720438244.0415812	0.01650939655855999	0	-1072
49	1720438244.0565295	0.015818794196050888	0	-271
50	1720438244.071451	0.015865661149102064	0	-819
51	1720438244.0862908	0.014481094127111826	0	-825
52	1720438244.1013308	0.015312989912746044	0	-140
53	1720438244.116213	0.015255432344080508	0	-355
54	1720438244.1313553	0.01725869210493285	0	-788
55	1720438244.1469886	0.01868218944288675	0	-801
56	1720438244.1622841	0.021002193562438744	0	-2882
57	1720438244.1797457	0.01827169934997542	0	-2008
58	1720438244.1966338	0.01757113979163427	0	-2588
59	1720438244.214278	0.017407157326130993	0	-2445
60	1720438244.2307296	0.016085674014443687	0	-345
61	1720438244.246667	0.016369403878381615	0	-2875
62	1720438244.2622726	0.016773602199816683	0	-323
63	1720438244.2779496	0.016550045634317008	0	-1083
64	1720438244.2933564	0.017519173676397822	0	-972
65	1720438244.3087802	0.01459050454305827	0	-1388
66	1720438244.323874	0.020156475837365677	0	-1775
67	1720438244.339811	0.021754700089525514	0	-3226
68	1720438244.3555546	0.019049355147427425	0	-846
69	1720438244.3715122	0.02100320488931952	0	-3366
70	1720438244.3873622	0.020192133951695477	0	-2548
71	1720438244.4028919	0.01823581914991844	401	-1168
72	1720438244.41858	0.016454077749703186	0	-2768
73	1720438244.43404	0.016671807526218385	252	-285
74	1720438244.4491668	0.015423961605860159	0	-497
75	1720438244.4642735	0.015093386381218522	0	-610
76	1720438244.479305	0.015350703309598947	0	-2704
77	1720438244.4942286	0.018193694339562524	0	-2348
78	1720438244.5092273	0.016323475546637364	0	-3471
79	1720438244.524983	0.01930874395188641	0	-146
80	1720438244.5410833	0.015483832620066572	0	-219
81	1720438244.5567398	0.015374066737772361	0	-953
82	1720438244.5723183	0.01726245035135961	0	-747
83	1720438244.5881398	0.017220857878956806	0	-617
84	1720438244.6040192	0.0187381013056709	0	-2621
85	1720438244.6198244	0.018094907791365713	0	-319
86	1720438244.63558	0.0165402124430956	1259	-251
87	1720438244.6511927	0.019699483916147793	0	-1744
88	1720438244.6670158	0.019053935904006752	0	-768
89	1720438244.6829317	0.020857006159918666	0	-2847
90	1720438244.6986594	0.01713824751525852	0	-1503
91	1720438244.7144384	0.018141479390856814	0	-220
92	1720438244.7303448	0.01882469224548477	0	-490
93	1720438244.7462466	0.015229495861550037	0	-324
94	1720438244.7620106	0.020683223273514944	0	-2374
95	1720438244.7777557	0.015003579534203592	0	-375
96	1720438244.7933054	0.018488807395522958	0	-529
97	1720438244.808903	0.03857038046326381	0	-842
98	1720438244.8262749	0.02191517782601436	0	-1826
99	1720438244.8435104	0.01935877523851786	0	-2688
100	1720438244.860657	0.019807347483424376	0	-257
101	1720438244.87654	0.013468115371810781	0	-650
102	1720438244.8922236	0.014637775786932292	0	-3235
103	1720438244.9079888	0.014727896813996038	0	-887
104	1720438244.9237635	0.01325946780492235	0	-719
105	1720438244.9393513	0.01279441698168072	0	-1071
106	1720438244.9548752	0.015412164437234074	0	-2527
107	1720438244.9707088	0.014284421382888862	0	-284
108	1720438244.9865458	0.013395009643201543	0	-895
109	1720438245.0023093	0.013356931082471107	0	-3201
110	1720438245.0179741	0.016268799417237037	0	-317
111	1720438245.0337446	0.016295557268755763	0	-1506
112	1720438245.049496	0.015735510154629026	0	-127
113	1720438245.0652423	0.018496987633442555	0	-330
114	1720438245.0825102	0.021356421356421358	0	-716
115	1720438245.0999594	0.020055542635128664	0	-2239
116	1720438245.1167655	0.02215611276384757	0	-2374
117	1720438245.133835	0.020313374370453274	0	-761
118	1720438245.1539073	0.019864490298737297	1532	-274
119	1720438245.1725767	0.017502019463784282	2951	-508
120	1720438245.189542	0.01744456177402323	0	-3217
121	1720438245.2059734	0.01732274317907912	0	-404
122	1720438245.2234428	0.027870665012674614	0	-185
123	1720438245.24288	0.027429284831275016	0	-208
124	1720438245.261496	0.02121920053693354	0	-2327
125	1720438245.2789407	0.017650856444279613	0	-3272
126	1720438245.295637	0.02378619406694216	0	-1855
127	1720438245.3128533	0.019583315959916053	0	-775
128	1720438245.3291082	0.018521785147292292	0	-2807
129	1720438245.3453436	0.01562799192823791	0	-145
130	1720438245.3611436	0.027462615359384553	0	-526
131	1720438245.3771749	0.018628598877180342	0	-854
132	1720438245.3947024	0.014427535046091747	0	-3189
133	1720438245.4106922	0.020144290719078438	0	-928
134	1720438245.4264257	0.015491241431835492	0	-567
135	1720438245.44229	0.01426185855485851	0	-1262
136	1720438245.4579399	0.015267291768144179	0	-340
137	1720438245.4735045	0.012732690299195184	0	-2595
138	1720438245.4889162	0.015839232560650226	0	-144
139	1720438245.503851	0.015247898219480228	0	-632
140	1720438245.5187626	0.014007620145359076	0	-2639
141	1720438245.5335102	0.012773604455381428	0	-1018
142	1720438245.5486188	0.014161940768746061	0	-2567
143	1720438245.5635436	0.014108812015658704	0	-372
144	1720438245.5782316	0.011557682603245918	0	-1017
145	1720438245.5932562	0.014830273996426821	0	-281
146	1720438245.6082976	0.011814091046413636	0	-1442
147	1720438245.623752	0.017403704612365064	0	-215
148	1720438245.6406188	0.030270947969631538	0	-1021
149	1720438245.6576576	0.029264260898800853	0	-1535
150	1720438245.6745644	0.01702589593063947	0	-348
151	1720438245.690571	0.01803290894199985	0	-891
152	1720438245.7065783	0.013245925194198734	0	-138
153	1720438245.7223604	0.013906084855805526	0	-392
154	1720438245.7380848	0.014193313843403972	0	-2035
155	1720438245.7537403	0.014970607048216624	0	-2149
156	1720438245.7693155	0.013295099061522419	0	-1553
157	1720438245.784332	0.011993382961124897	0	-122
158	1720438245.799307	0.012004266768559648	0	-1335
159	1720438245.814227	0.012143678895564362	0	-1997
160	1720438245.829274	0.01333966294801804	271	-2689
161	1720438245.8448222	0.013848887799497517	0	-855
162	1720438245.8598518	0.01605776996531902	0	-1646
163	1720438245.8749645	0.016104608978201203	0	-1868
164	1720438245.8909445	0.028852661624930113	0	-573
165	1720438245.9066396	0.01571939341634817	0	-2298
166	1720438245.9218163	0.012004479989904247	0	-763
167	1720438245.936789	0.012180558872701218	0	-1175
168	1720438245.9517248	0.01249581079140135	0	-3581
169	1720438245.9667363	0.012577018357365178	0	-1274
170	1720438245.981592	0.012298306173235931	0	-733
171	1720438245.9965398	0.013681176039626037	0	-1751
172	1720438246.011214	0.011354565447584914	0	-1945
173	1720438246.0256324	0.0233147077083946	0	-893
174	1720438246.040364	0.011447381350103173	0	-723
175	1720438246.054961	0.012900384891382347	0	-2578
176	1720438246.0710192	0.03138595853037468	0	-539
177	1720438246.0885985	0.023691317275430317	0	-3321
178	1720438246.105319	0.01976635848921379	0	-111
179	1720438246.122654	0.02185717419921018	0	-2034
180	1720438246.1393814	0.013496597073339184	0	-521
181	1720438246.156087	0.01926432411728824	0	-3182
182	1720438246.173184	0.014291118490185365	0	-396
183	1720438246.1889637	0.019647961486384834	0	-608
184	1720438246.205484	0.014639802869981157	1606	-1915
185	1720438246.222899	0.02039013117651057	0	-749
186	1720438246.2405417	0.01712821069190919	0	-2794
187	1720438246.2563162	0.013154493057773317	0	-151
188	1720438246.2718923	0.020494667436419433	0	-1929
189	1720438246.2875607	0.01314034253821739	0	-560
190	1720438246.3043501	0.032581941566658786	0	-473
191	1720438246.3209317	0.02156189034155432	0	-2522
192	1720438246.337485	0.018984783299165534	0	-920
193	1720438246.3534985	0.013306959180003597	0	-995
194	1720438246.3694334	0.015039952206705997	0	-3299
195	1720438246.3854861	0.013226411164340762	0	-1112
196	1720438246.4009962	0.017517532845374086	0	-208
197	1720438246.4159665	0.01604201251436598	0	-1028
198	1720438246.431089	0.012043616566698846	0	-1401
199	1720438246.445531	0.011568335812262435	0	-620
200	1720438246.4600205	0.01307683461746973	0	-1378
201	1720438246.4744086	0.012503523871117523	0	-2769
202	1720438246.4889007	0.013475317162952739	0	-811
203	1720438246.5035584	0.012550870909978838	0	-582
204	1720438246.5184588	0.01399316315772659	0	-97
205	1720438246.5350814	0.013821452613185523	0	-312
206	1720438246.5497212	0.029548264842382488	0	-1652
207	1720438246.5653455	0.011914180667380276	1872	-340
208	1720438246.5805614	0.0117547489185631	0	-2684
209	1720438246.595882	0.014126924987580725	0	-1403
210	1720438246.6110027	0.014395181634712411	0	-3218
211	1720438246.626262	0.01236655082808929	0	-217
212	1720438246.6414769	0.012332910222055068	0	-2248
213	1720438246.656699	0.013238400751114937	0	-171
214	1720438246.6723924	0.017227036919400456	0	-379
215	1720438246.6891563	0.016044606281292673	0	-271
216	1720438246.7042043	0.013653071941186767	0	-1581
